event_link,fight_conclusion_link,fighter_1_details_link,fighter_1_name,fighter_2_details_link,fighter_2_name,fighter_1_knowdowns,fighter_2_knowdowns,fighter_1_strikes,fighter_2_strikes,fighter_1_takedows,fighter_2_takedows,fighter_1_submissions,fighter_2_submissions,weight_class,methods
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/b4f88d65b47c2a39,http://ufcstats.com/fighter-details/f1d64ae34e088832,Charles Jourdain,http://ufcstats.com/fighter-details/5f6f049d54728e88,Andre Ewell,0,0,137,56,0,1,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/85d9a516c3c6c205,http://ufcstats.com/fighter-details/fc169c387b4b465d,Raquel Pennington,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,Macy Chiasson,0,0,45,26,0,1,1,0,Women's Featherweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/a760d0f5de2e1aaa,http://ufcstats.com/fighter-details/1a9480fc288e55d7,Don'Tale Mayes,http://ufcstats.com/fighter-details/b5da8f7d05e85a55,Josh Parisian,0,0,25,10,6,0,0,0,Heavyweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/2a470ad41c22c25a,http://ufcstats.com/fight-details/ea76a3af8c5ecc55,http://ufcstats.com/fighter-details/ac026518a9b4dc0f,Jordan Leavitt,http://ufcstats.com/fighter-details/5b8ba8f5512893b1,Matt Sayles,0,0,9,13,1,1,3,1,Lightweight,"['SUB', 'Inverted Triangle']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/b22eab3aa1522f40,http://ufcstats.com/fighter-details/07225ba28ae309b6,Charles Oliveira,http://ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,0,1,73,58,0,0,3,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/0b633295d9e017a3,http://ufcstats.com/fighter-details/3253b16d38ae087d,Julianna Pena,http://ufcstats.com/fighter-details/80fa8218c99f9c58,Amanda Nunes,0,0,79,46,1,1,1,0,Women's Bantamweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/2d0d13dfc6c37ba8,http://ufcstats.com/fighter-details/b997be68943010fc,Geoff Neal,http://ufcstats.com/fighter-details/6d1bffff14897645,Santiago Ponzinibbio,0,0,85,91,0,1,0,0,Welterweight,"['S-DEC', '']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/795aa42785a46643,http://ufcstats.com/fighter-details/853eb0dd5c0e2149,Kai Kara-France,http://ufcstats.com/fighter-details/d8c7c61b176e3994,Cody Garbrandt,2,0,23,9,0,0,0,0,Flyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/8c01b7dccc4d0926,http://ufcstats.com/fighter-details/b50a426a33da0012,Sean O'Malley,http://ufcstats.com/fighter-details/82b4e942781b1046,Raulian Paiva,1,0,39,11,0,0,0,0,Bantamweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/6537a32e7af905b0,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,Josh Emmett,http://ufcstats.com/fighter-details/82a5152216251682,Dan Ige,1,0,60,70,0,1,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/abb8c6c0a057184e,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97,Dominick Cruz,http://ufcstats.com/fighter-details/6bd02119599741a4,Pedro Munhoz,0,1,103,74,1,0,0,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/50f2539c73b98eec,http://ufcstats.com/fighter-details/c62fbc117d57b943,Tai Tuivasa,http://ufcstats.com/fighter-details/441eacbe20e0e80b,Augusto Sakai,1,0,34,21,0,0,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/9039762cb9f4abdb,http://ufcstats.com/fighter-details/12ebd7d157e91701,Bruno Silva,http://ufcstats.com/fighter-details/c878270af633eb11,Jordan Wright,1,0,19,20,0,0,0,0,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/16243b1470887cb6,http://ufcstats.com/fighter-details/886264a0c9f4ea5e,Andre Muniz,http://ufcstats.com/fighter-details/cad24459b28592ca,Eryk Anders,0,0,8,3,2,0,2,0,Middleweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/fc2a30bfb760bdf8,http://ufcstats.com/fighter-details/669970f7feba8ecd,Erin Blanchfield,http://ufcstats.com/fighter-details/f29a6350c69f4a33,Miranda Maverick,0,0,46,21,7,0,1,0,Women's Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/537a5aa4c248830e,http://ufcstats.com/fighter-details/8866c6f509c19089,Ryan Hall,http://ufcstats.com/fighter-details/34e516ab361afb1c,Darrick Minner,0,0,40,26,0,1,7,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/8bcdcfb0f93f1409,http://ufcstats.com/fighter-details/1a08b01fdabb6ae2,Tony Kelley,http://ufcstats.com/fighter-details/325ad0dd9126d3df,Randy Costa,0,0,82,31,0,0,0,0,Bantamweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/ef927e4fe2117ab8,http://ufcstats.com/fight-details/505397f405e40206,http://ufcstats.com/fighter-details/38c7f72747f4f712,Gillian Robertson,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Priscila Cachoeira,0,0,32,20,1,0,1,0,Women's Flyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/3109d1151f149aaf,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,Jose Aldo,http://ufcstats.com/fighter-details/05339613bf8e9808,Rob Font,2,0,86,149,0,1,1,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/a38648a1c190f9be,http://ufcstats.com/fighter-details/c814b4c899793af6,Rafael Fiziev,http://ufcstats.com/fighter-details/37ed1ab2f8b819f4,Brad Riddell,0,0,66,59,0,1,0,0,Lightweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/b3847772199e2639,http://ufcstats.com/fighter-details/5444c5a201d3ee5a,Jamahal Hill,http://ufcstats.com/fighter-details/70e1f8a821b72c8b,Jimmy Crute,1,0,4,6,0,0,0,0,Light Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/5d64044b985004e7,http://ufcstats.com/fighter-details/c47df9303d318c67,Clay Guida,http://ufcstats.com/fighter-details/9c65736747ca92ec,Leonardo Santos,0,1,18,41,2,0,1,0,Lightweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/9e5bbbacf1d92cb4,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,Chris Curtis,http://ufcstats.com/fighter-details/2f181c0467965b98,Brendan Allen,1,0,61,43,0,0,0,1,Middleweight,"['KO/TKO', 'Knees']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/657b7da9c89352fe,http://ufcstats.com/fighter-details/cdb96af67d096b1e,Alex Morono,http://ufcstats.com/fighter-details/9e50097a89442158,Mickey Gall,1,0,90,65,0,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/723a8a8c82cab1c8,http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Dusko Todorovic,http://ufcstats.com/fighter-details/c549573c0df4d676,Maki Pitolo,0,0,30,13,1,0,0,1,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/376dddfa82debbf4,http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,Manel Kape,http://ufcstats.com/fighter-details/55fa6ce3e522c8bb,Zhalgas Zhumagulov,2,0,53,31,0,0,0,0,Flyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/405bded9cc7a7c15,http://ufcstats.com/fighter-details/a331233f597090a5,Bryan Barberena,http://ufcstats.com/fighter-details/326a001926ffb7ec,Darian Weeks,0,0,108,118,0,4,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/3fc8afbb23b9ac16,http://ufcstats.com/fighter-details/4959f10a62f3fec3,Cheyanne Vlismas,http://ufcstats.com/fighter-details/19b7738321cfae42,Mallory Martin,0,0,134,80,0,0,0,0,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/42b28adbed6966b7,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,William Knight,http://ufcstats.com/fighter-details/a495f599e787614f,Alonzo Menifield,1,0,55,44,1,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/c74b03337a8441ed,http://ufcstats.com/fighter-details/d747eb273a40a920,Claudio Puelles,http://ufcstats.com/fighter-details/feaf00f3373435d6,Chris Gruetzemacher,0,0,43,38,1,1,1,0,Lightweight,"['SUB', 'Kneebar']"
http://ufcstats.com/event-details/509697e08673d2e5,http://ufcstats.com/fight-details/1ce1a43ef68ffc7d,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Vince Morales,http://ufcstats.com/fighter-details/d2bc285ead803db0,Louis Smolka,1,0,27,23,0,0,0,0,Bantamweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/18f19b1422e8154b,http://ufcstats.com/fighter-details/b9706f80d005036c,Ketlen Vieira,http://ufcstats.com/fighter-details/b96619b3acd7d9da,Miesha Tate,0,0,113,122,0,1,0,0,Women's Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/50bf4bb2f8d9aba4,http://ufcstats.com/fighter-details/45f7cb591c3ab00b,Sean Brady,http://ufcstats.com/fighter-details/c58f51dedb310998,Michael Chiesa,0,0,18,29,5,1,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/bb15c0a2911043bd,http://ufcstats.com/fighter-details/f7467152fd9f18a2,Taila Santos,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,Joanne Wood,2,0,30,27,0,0,2,0,Women's Flyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/1cd8f5a107f64e39,http://ufcstats.com/fighter-details/94527830000ab715,Rani Yahya,http://ufcstats.com/fighter-details/a7897d200692ab64,Kyung Ho Kang,0,1,27,43,3,0,1,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/9b9ef12603e820ec,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,http://ufcstats.com/fighter-details/113df4fde64735c6,Davey Grant,0,0,100,98,0,0,0,0,Bantamweight,"['S-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/f592f168f3b8b807,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d,Pat Sabatini,http://ufcstats.com/fighter-details/7832f2f62f04178f,Tucker Lutz,0,0,16,17,5,1,3,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/fd60e75303622e5e,http://ufcstats.com/fighter-details/e132d47bd9efbbe0,Rafa Garcia,http://ufcstats.com/fighter-details/a29db9cd4f9ccea5,Natan Levy,0,0,35,47,7,3,0,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/450534f9fb9b13cd,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,Loopy Godinez,http://ufcstats.com/fighter-details/4e30e4250cb08b61,Loma Lookboonmee,0,0,23,15,5,1,1,0,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/84c68c4c387d2e32,http://ufcstats.com/fighter-details/7f6ed67d3ed3c036,Cody Durden,http://ufcstats.com/fighter-details/7d420039bbfe7c1a,Aoriqileng,0,0,60,65,5,1,0,0,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/1ff89e2a9cc2f2d2,http://ufcstats.com/fighter-details/0a73acff6325c1e2,Shayilan Nuerdanbieke,http://ufcstats.com/fighter-details/bd5403efbaa445c0,Sean Soriano,0,0,17,35,4,2,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/fight-details/8dd086e2e70144fd,http://ufcstats.com/fighter-details/a3a542074109b347,Luana Pinheiro,http://ufcstats.com/fighter-details/e94085e821bd81de,Sam Hughes,1,0,60,53,2,0,1,0,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/147e984aa34e3028,http://ufcstats.com/fighter-details/150ff4cc642270b9,Max Holloway,http://ufcstats.com/fighter-details/cbf5e6f231b55443,Yair Rodriguez,0,0,230,159,3,1,1,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/1013cdbb6c9a4a2e,http://ufcstats.com/fighter-details/ab943cd2c3c17825,Marcos Rogerio de Lima,http://ufcstats.com/fighter-details/bd58d34e39b7b12a,Ben Rothwell,0,0,14,2,0,0,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/e6ce8360ef43891c,http://ufcstats.com/fighter-details/39d91e95949de3d9,Felicia Spencer,http://ufcstats.com/fighter-details/8cb78f3a6c2a08f7,Leah Letson,0,0,56,17,4,1,0,0,Women's Featherweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/8636b67096df4b27,http://ufcstats.com/fighter-details/2558ae2e5671e318,Khaos Williams,http://ufcstats.com/fighter-details/82d4c957649faf9b,Miguel Baeza,1,0,49,31,0,0,0,5,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/73c97d5c314f1270,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,Song Yadong,http://ufcstats.com/fighter-details/1291edf2d566a71a,Julio Arce,1,0,30,13,0,0,0,0,Bantamweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/0273dbd5dedbdbe0,http://ufcstats.com/fighter-details/58bbef3770bb2dfc,Joel Alvarez,http://ufcstats.com/fighter-details/d945aae53e3e54e6,Thiago Moises,0,0,44,11,0,0,0,0,Lightweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/c0518d213b67e754,http://ufcstats.com/fighter-details/05fa626cb33d15b8,Andrea Lee,http://ufcstats.com/fighter-details/98215d037be5bcb7,Cynthia Calvillo,0,0,84,47,0,1,0,0,Women's Flyweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/a27a355f52883f3e,http://ufcstats.com/fighter-details/4682bc59d5f55145,Sean Woodson,http://ufcstats.com/fighter-details/047a91d3d9c79b05,Collin Anglin,1,0,50,8,0,0,0,0,Featherweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/66eee2320e900a8a,http://ufcstats.com/fighter-details/5f179af5fffeb9f6,Cortney Casey,http://ufcstats.com/fighter-details/eebc23626e38f5dc,Liana Jojua,0,0,89,34,0,2,0,0,Women's Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/2c21abbc28e3876a,http://ufcstats.com/fighter-details/029afd138865d20a,Rafael Alves,http://ufcstats.com/fighter-details/32c355b04fc57f3a,Marc Diakiese,0,0,6,3,0,0,1,0,Lightweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/b5abaa65f87938eb,http://ufcstats.com/fight-details/81bb4d9b214adf4b,http://ufcstats.com/fighter-details/74f9448b97bf8bec,Da Woon Jung,http://ufcstats.com/fighter-details/8667caa0451d245b,Kennedy Nzechukwu,1,0,16,6,0,0,0,0,Light Heavyweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/31b3ae9352d9389b,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,Kamaru Usman,http://ufcstats.com/fighter-details/dc9572dd6ec74859,Colby Covington,2,0,123,107,1,0,0,0,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/19722043e7eb4e39,http://ufcstats.com/fighter-details/47b63240018d5d86,Rose Namajunas,http://ufcstats.com/fighter-details/1ebe20ebbfa15e29,Zhang Weili,0,0,86,83,2,5,0,0,Women's Strawweight,"['S-DEC', '']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/c634ed84212723ca,http://ufcstats.com/fighter-details/7c7332319c14094c,Marlon Vera,http://ufcstats.com/fighter-details/f2688492b9a525a3,Frankie Edgar,1,0,88,94,0,3,1,0,Bantamweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/a260238fdb9c47cf,http://ufcstats.com/fighter-details/98d961097baaf308,Shane Burgos,http://ufcstats.com/fighter-details/aa171d55d4b5208f,Billy Quarantillo,0,0,193,164,0,0,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/999a0fad4c82148d,http://ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,http://ufcstats.com/fighter-details/4b93a88f3b1de35b,Michael Chandler,1,0,116,103,0,1,0,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/385101e8ad828c39,http://ufcstats.com/fighter-details/e5549c82bfb5582d,Alex Pereira,http://ufcstats.com/fighter-details/79325a3c1a5c3bf4,Andreas Michailidis,1,0,11,3,0,2,0,0,Middleweight,"['KO/TKO', 'Flying Knee']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/d69e3677060af4c7,http://ufcstats.com/fighter-details/887961364be5ceb3,King Green,http://ufcstats.com/fighter-details/59279a7c978f7da0,Al Iaquinta,1,0,28,10,0,0,0,0,Lightweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/fa3b28ff3585b4a0,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,Chris Curtis,http://ufcstats.com/fighter-details/547afe1017e72dbe,Phil Hawes,1,0,21,48,0,0,0,0,Middleweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/095a351dd6f09f7e,http://ufcstats.com/fighter-details/881bf86d4cba8578,Nassourdine Imavov,http://ufcstats.com/fighter-details/4144798612ef96e5,Edmen Shahbazyan,0,0,42,22,0,1,4,0,Middleweight,"['KO/TKO', 'Elbows']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/733dcfec0cc9b439,http://ufcstats.com/fighter-details/442c9011034ae1fd,Ian Machado Garry,http://ufcstats.com/fighter-details/e26bd53b751d61d9,Jordan Williams,1,0,18,22,0,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/e25875165648162b,http://ufcstats.com/fighter-details/7a5e8c94a86f9895,Chris Barnett,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc,Gian Villante,1,0,38,30,0,0,0,0,Heavyweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/88cc78d2d5d6bcaa,http://ufcstats.com/fighter-details/e4277e87a789d687,Dustin Jacoby,http://ufcstats.com/fighter-details/6ebe96a116e79e52,John Allan,0,0,153,77,0,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/73d541adc2909dc8,http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6,Melsik Baghdasaryan,http://ufcstats.com/fighter-details/0e5c4e72237461bb,Bruno Souza,0,0,75,46,0,0,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/fight-details/8081cb92f71401c6,http://ufcstats.com/fighter-details/6d68c1afe954f121,Ode Osbourne,http://ufcstats.com/fighter-details/077e3ace32b72be9,CJ Vergara,0,0,79,93,1,0,0,0,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/3974fa35c917af1d,http://ufcstats.com/fight-details/919fb76d2f3e5827,http://ufcstats.com/fighter-details/7ff97850e8c32bda,Glover Teixeira,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,Jan Blachowicz,0,0,23,28,2,0,2,0,Light Heavyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/3974fa35c917af1d,http://ufcstats.com/fight-details/18edff5447989b3f,http://ufcstats.com/fighter-details/d661ce4da776fc20,Petr Yan,http://ufcstats.com/fighter-details/65f09bacd3957381,Cory Sandhagen,1,0,149,169,0,1,1,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/3974fa35c917af1d,http://ufcstats.com/fight-details/5ad4c0eae7512878,http://ufcstats.com/fighter-details/275aca31f61ba28c,Islam Makhachev,http://ufcstats.com/fighter-details/193b9d1858bc4df3,Dan Hooker,0,0,2,4,1,0,2,0,Lightweight,"['SUB', 'Kimura']"
http://ufcstats.com/event-details/3974fa35c917af1d,http://ufcstats.com/fight-details/13e3e41e0c6f4e04,http://ufcstats.com/fighter-details/279566840aa55bf2,Alexander Volkov,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,Marcin Tybura,0,0,75,58,0,0,0,0,Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/3974fa35c917af1d,http://ufcstats.com/fight-details/987cdcbc809e210d,http://ufcstats.com/fighter-details/767755fd74662dbf,Khamzat Chimaev,http://ufcstats.com/fighter-details/e64b96c07d7ce999,Li Jingliang,0,0,25,0,1,0,3,0,Welterweight,"['SUB', 'Rear Naked Choke']"
